Time (ms),USB Avg Current (mA),USB Avg Power (mW),USB Avg Voltage (V)
165.20,33.847,172.3489,5.092
165.40,33.912,172.7477,5.094
165.60,34.812,177.1234,5.088
165.80,33.883,172.5322,5.092
166.00,33.767,172.0091,5.094
166.20,33.81,172.0929,5.09
166.40,33.812,172.1031,5.09
166.60,33.681,171.6384,5.096
166.80,33.931,172.5731,5.086
167.00,34.889,177.5152,5.088
167.20,33.751,171.8601,5.092
167.40,33.723,171.785,5.094
167.60,33.807,172.01,5.088
167.80,33.745,171.8295,5.092
168.00,33.781,172.0804,5.094
168.20,33.855,172.1865,5.086
168.40,34.799,177.1269,5.09
168.60,33.836,172.3606,5.094
168.80,33.664,171.2824,5.088
169.00,33.711,171.6564,5.092
169.20,33.771,172.0295,5.094
169.40,33.665,171.2875,5.088
169.60,33.954,172.8259,5.09
169.80,34.777,177.0149,5.09
170.00,34.119,173.5975,5.088
170.20,33.742,171.8143,5.092
170.40,33.631,171.3836,5.096
170.60,33.73,171.6182,5.088
170.80,33.742,171.7468,5.09
171.00,33.845,172.2711,5.09
171.20,34.813,177.1982,5.09
171.40,33.636,171.2745,5.092
171.60,33.668,171.5721,5.096
171.80,33.694,171.7046,5.096
172.00,33.678,171.4884,5.092
172.20,33.674,171.5354,5.094
172.40,34.149,173.7501,5.088
172.60,35.632,181.5807,5.096
172.80,35.879,182.6241,5.09
173.00,35.63,181.5705,5.096
173.20,35.87,182.5783,5.09
173.40,35.458,180.694,5.096
173.60,35.694,181.6825,5.09
173.80,35.598,181.1226,5.088
174.00,35.711,181.6261,5.086
174.20,35.771,182.0028,5.088
174.40,35.907,182.6948,5.088
174.60,35.333,180.057,5.096
174.80,33.795,172.0841,5.092
175.00,33.436,170.1893,5.09
175.20,33.468,170.4191,5.092
175.40,33.41,170.3242,5.098
175.60,34.262,174.2565,5.086
175.80,35.492,180.6543,5.09
176.00,33.84,172.3133,5.092
176.20,33.651,171.2836,5.09
176.40,33.571,170.9435,5.092
176.60,33.659,171.3916,5.092
176.80,33.65,171.4804,5.096
177.00,33.624,171.2134,5.092
177.20,34.762,177.1472,5.096
177.40,33.753,171.7352,5.088
177.60,33.584,171.0769,5.094
177.80,33.687,171.669,5.096
178.00,33.636,171.14,5.088
178.20,33.661,171.4691,5.094
178.40,33.677,171.3486,5.088
178.60,34.714,176.7637,5.092
178.80,33.778,172.2002,5.098
179.00,33.688,171.5393,5.092
179.20,33.576,170.7675,5.086
179.40,33.64,171.2276,5.09
179.60,33.627,171.0942,5.088
179.80,34.004,173.1484,5.092
180.00,34.756,176.9081,5.09
180.20,33.705,171.6933,5.094
180.40,33.612,171.0179,5.088
180.60,33.695,171.6423,5.094
180.80,33.498,170.7058,5.096
181.00,33.767,172.0766,5.096
181.20,33.522,170.5599,5.088
181.40,34.778,177.02,5.09
181.60,33.649,171.2734,5.09
181.80,33.678,171.421,5.09
182.00,33.636,171.2745,5.092
182.20,33.554,170.9912,5.096
182.40,33.634,171.1298,5.088
182.60,33.541,170.7237,5.09
182.80,34.79,177.2899,5.096
183.00,33.795,171.9489,5.088
183.20,33.608,171.1319,5.092
183.40,33.574,171.026,5.094
183.60,33.512,170.509,5.088
183.80,33.646,171.3927,5.094
184.00,33.533,170.8171,5.094
184.20,34.848,177.2369,5.086
184.40,35.639,181.4025,5.09
184.60,35.657,181.4228,5.088
184.80,34.553,175.9439,5.092
185.00,31.893,162.5267,5.096
185.20,31.863,162.1827,5.09
185.40,31.85,162.3076,5.096
185.60,31.766,161.6889,5.09
185.80,32.277,164.2899,5.09
186.00,31.933,162.7306,5.096
186.20,32.179,163.7911,5.09
186.40,30.354,154.6233,5.094
186.60,29.501,150.3961,5.098
186.80,29.898,152.2406,5.092
187.00,29.569,150.8019,5.1
187.20,29.616,150.8047,5.092
187.40,31.608,161.0744,5.096
187.60,30.613,156.0651,5.098
187.80,30.125,153.3965,5.092
188.00,29.786,151.7299,5.094
188.20,29.861,152.2314,5.098
188.40,29.827,152.058,5.098
188.60,30.282,154.1959,5.092
188.80,30.875,157.2773,5.094
189.00,29.797,151.9051,5.098
189.20,29.769,151.7624,5.098
189.40,30.085,153.3132,5.096
189.60,30.266,154.2355,5.096
189.80,29.629,150.8709,5.092
190.00,30.146,153.5034,5.092
190.20,30.814,156.9049,5.092
190.40,29.687,151.1068,5.09
190.60,30.1,153.2692,5.092
190.80,29.83,151.8944,5.092
191.00,29.827,151.9387,5.094
191.20,29.864,152.1272,5.094
191.40,29.868,152.1476,5.094
191.60,31.24,159.324,5.1
191.80,29.783,151.7146,5.094
192.00,29.718,151.2646,5.09
192.20,29.738,151.4259,5.092
192.40,29.855,152.2008,5.098
192.60,29.989,152.764,5.094
192.80,30.025,152.8273,5.09
193.00,30.942,157.4948,5.09
193.20,29.707,151.4463,5.098
193.40,29.811,151.9765,5.098
193.60,29.983,152.7334,5.094
193.80,29.912,152.3119,5.092
194.00,29.789,151.626,5.09
194.20,29.991,152.7741,5.094
194.40,31.065,158.183,5.092
194.60,30.134,153.6231,5.098
194.80,29.99,152.829,5.096
195.00,29.697,151.2171,5.092
195.20,29.854,152.2554,5.1
195.40,29.709,151.2782,5.092
195.60,30.158,153.6248,5.094
195.80,31.961,162.8093,5.094
196.00,31.884,162.2896,5.09
196.20,31.917,162.5852,5.094
196.40,31.685,161.2133,5.088
196.60,31.781,161.7653,5.09
196.80,32.024,163.2583,5.098
197.00,31.861,162.3637,5.096
197.20,31.8,161.9256,5.092
197.40,31.79,162.0654,5.098
197.60,32.132,163.5519,5.09
197.80,31.922,162.6745,5.096
198.00,29.613,150.7302,5.09
198.20,29.479,150.1071,5.092
198.40,29.559,150.6918,5.098
198.60,29.591,150.6182,5.09
198.80,30.699,156.3807,5.094
199.00,31.646,161.3946,5.1
199.20,29.915,152.3272,5.092
199.40,30.209,153.8846,5.094
199.60,29.651,151.1015,5.096
199.80,30.212,153.9604,5.096
200.00,29.916,152.5118,5.098
200.20,29.739,151.3715,5.09
200.40,30.897,157.3275,5.092
200.60,29.973,152.6225,5.092
200.80,30.142,153.6639,5.098
201.00,29.805,151.8863,5.096
201.20,29.803,151.6973,5.09
201.40,29.883,152.1642,5.092
201.60,29.755,151.691,5.098
201.80,31.322,159.6796,5.098
202.00,29.991,152.7741,5.094
202.20,29.975,152.8725,5.1
202.40,29.645,150.8931,5.09
202.60,29.776,151.6194,5.092
202.80,30.32,154.5107,5.096
203.00,29.722,151.4633,5.096
203.20,30.914,157.4759,5.094
203.40,29.992,152.8992,5.098
203.60,29.899,152.4251,5.098
203.80,29.928,152.3335,5.09
204.00,29.765,151.5634,5.092
204.20,30.151,153.6495,5.096
204.40,30.984,157.8945,5.096
204.60,30.402,154.7462,5.09
204.80,29.835,151.9795,5.094
205.00,29.952,152.6953,5.098
205.20,29.75,151.6655,5.098
205.40,29.858,152.0966,5.094
205.60,30.26,154.0839,5.092
205.80,31.102,158.4336,5.094
206.00,29.861,152.2314,5.098
206.20,29.802,151.871,5.096
206.40,29.907,152.3463,5.094
206.60,30.152,153.5943,5.094
206.80,29.959,152.6711,5.096
207.00,29.705,151.2579,5.092
207.20,31.041,158.247,5.098
207.40,31.984,162.7986,5.09
207.60,32.285,164.5244,5.096
207.80,31.959,162.8631,5.096
208.00,31.884,162.2896,5.09
208.20,31.886,162.4273,5.094
208.40,31.859,162.1623,5.09
208.60,32.216,163.9794,5.09
208.80,32.098,163.5714,5.096
209.00,32.116,163.4704,5.09
209.20,32.365,164.7379,5.09
209.40,30.241,154.1081,5.096
209.60,30.07,153.357,5.1
209.80,29.66,150.9694,5.09
210.00,29.719,151.3291,5.092
210.20,29.61,150.7741,5.092
210.40,31.68,161.3779,5.094
210.60,31.212,158.9939,5.094
210.80,30.025,153.0074,5.096
211.00,29.888,152.369,5.098
211.20,29.915,152.3272,5.092
211.40,29.91,152.4812,5.098
211.60,30.31,154.4598,5.096
211.80,30.218,153.8701,5.092
212.00,31.012,158.0372,5.096
212.20,29.949,152.5602,5.094
212.40,29.968,152.5971,5.092
212.60,30.34,154.6126,5.096
212.80,30.044,153.0441,5.094
213.00,30.036,152.9433,5.092
213.20,30.117,153.3558,5.092
213.40,31.033,158.0821,5.094
213.60,30.443,155.0158,5.092
213.80,30.046,152.9942,5.092
214.00,30.245,154.0075,5.092
214.20,30.112,153.3303,5.092
214.40,29.965,152.5818,5.092
214.60,30.496,155.2246,5.09
214.80,31.229,159.0181,5.092
215.00,30.027,152.8975,5.092
215.20,30.017,152.8466,5.092
215.40,30.099,153.3243,5.094
215.60,30.31,154.3991,5.094
215.80,30.187,153.7726,5.094
216.00,30.315,154.364,5.092
216.20,31.086,158.3521,5.094
216.40,30.136,153.5128,5.094
216.60,30.335,154.5265,5.094
216.80,30.197,153.7027,5.09
217.00,30.14,153.5934,5.096
217.20,30.12,153.3108,5.09
217.40,30.209,153.9451,5.096
217.60,31.388,159.8277,5.092
217.80,30.265,154.291,5.098
218.00,30.112,153.4508,5.096
218.20,30.073,153.3121,5.098
218.40,30.061,153.0706,5.092
218.60,30.346,154.7039,5.098
218.80,30.509,155.2298,5.088
219.00,32.6,165.934,5.09
219.20,32.197,163.8827,5.09
219.40,32.307,164.4426,5.09
219.60,32.467,165.322,5.092
219.80,32.076,163.3951,5.094
220.00,32.14,163.7854,5.096
220.20,32.146,163.6231,5.09
220.40,32.483,165.4034,5.092
220.60,32.663,166.3853,5.094
220.80,31.703,161.4317,5.092
221.00,29.922,152.5424,5.098
221.20,30.046,152.9942,5.092
221.40,30.029,153.0278,5.096
221.60,30.24,154.1635,5.098
221.80,30.889,157.3486,5.094
222.00,32.098,163.5714,5.096
222.20,30.257,154.1292,5.094
222.40,30.346,154.6432,5.096
222.60,30.563,155.6268,5.092
222.80,30.25,154.2145,5.098
223.00,30.308,154.4496,5.096
223.20,30.176,153.7165,5.094
223.40,31.508,160.3757,5.09
223.60,30.719,156.4211,5.092
223.80,30.727,156.5848,5.096
224.00,30.197,153.8235,5.094
224.20,30.295,154.5045,5.1
224.40,30.22,153.9407,5.094
224.60,30.747,156.6252,5.094
224.80,31.487,160.3318,5.092
225.00,30.398,154.8474,5.094
225.20,30.286,154.3375,5.096
225.40,30.36,154.5324,5.09
225.60,30.847,157.1346,5.094
225.80,30.269,154.0692,5.09
226.00,30.358,154.7651,5.098
226.20,31.47,160.2452,5.092
226.40,30.429,154.8228,5.088
226.60,30.828,157.0378,5.094
226.80,30.379,154.6291,5.09
227.00,30.423,155.0965,5.098
227.20,30.496,155.2246,5.09
227.40,30.548,155.6726,5.096
227.60,32.303,164.5515,5.094
227.80,31.328,159.7101,5.098
228.00,30.794,156.7415,5.09
228.20,30.712,156.3855,5.092
228.40,30.428,155.1219,5.098
228.60,30.885,157.2047,5.09
228.80,30.792,156.7313,5.09
229.00,31.476,160.2758,5.092
229.20,30.604,156.0192,5.098
229.40,30.376,154.8568,5.098
229.60,30.801,156.7771,5.09
229.80,30.449,155.1072,5.094
230.00,30.363,154.7299,5.096
230.20,30.427,154.9343,5.092
230.40,31.64,161.2374,5.096
230.60,32.954,167.6699,5.088
230.80,32.471,165.4073,5.094
231.00,32.433,165.0191,5.088
231.20,32.413,165.047,5.092
231.40,32.433,165.3434,5.098
231.60,32.873,167.3236,5.09
231.80,32.41,165.1614,5.096
232.00,32.439,165.0496,5.088
232.20,32.603,166.1449,5.096
232.40,32.727,166.7768,5.096
232.60,31.419,160.2369,5.1
232.80,30.232,154.0623,5.096
233.00,30.109,153.315,5.092
233.20,30.223,153.8351,5.09
233.40,30.235,154.0776,5.096
233.60,32.757,166.8642,5.094
233.80,31.686,161.3451,5.092
234.00,30.41,154.8477,5.092
234.20,30.413,155.0455,5.098
234.40,30.507,155.4637,5.096
234.60,30.495,155.2196,5.09
234.80,30.55,155.5606,5.092
235.00,31.556,160.8094,5.096
235.20,30.558,155.7847,5.098
235.40,30.797,156.7567,5.09
235.60,30.494,155.3364,5.094
235.80,30.482,155.3972,5.098
236.00,30.502,155.4992,5.098
236.20,30.535,155.4232,5.09
236.40,32.031,163.1018,5.092
236.60,30.517,155.5146,5.096
236.80,30.405,154.7006,5.088
237.00,30.399,154.7917,5.092
237.20,30.618,156.0293,5.096
237.40,30.829,157.1046,5.096
237.60,30.704,156.222,5.088
237.80,31.511,160.454,5.092
238.00,30.513,155.3722,5.092
238.20,30.607,155.7896,5.09
238.40,31.229,159.143,5.096
238.60,30.661,156.1258,5.092
238.80,30.374,154.7859,5.096
239.00,30.779,156.6651,5.09
239.20,31.439,160.1503,5.094
239.40,30.866,157.3549,5.098
239.60,30.584,155.6726,5.09
239.80,30.469,155.1481,5.092
240.00,30.482,155.3972,5.098
240.20,30.616,156.0191,5.096
240.40,30.999,157.7229,5.088
240.60,31.633,161.2018,5.096
240.80,30.494,155.4584,5.098
241.00,30.517,155.3926,5.092
241.20,30.471,155.3412,5.098
241.40,30.736,156.4462,5.09
241.60,30.612,155.9987,5.096
241.80,30.721,156.3699,5.09
242.00,32.501,165.4301,5.09
242.20,32.64,166.3335,5.096
242.40,32.901,167.4003,5.088
242.60,32.75,166.6975,5.09
242.80,32.484,165.4085,5.092
243.00,32.555,165.7701,5.092
243.20,32.496,165.5346,5.094
243.40,33.208,168.9623,5.088
243.60,32.87,167.3083,5.09
243.80,32.795,167.1233,5.096
244.00,32.029,163.0917,5.092
244.20,30.29,154.2973,5.094
244.40,30.484,155.4074,5.098
244.60,30.602,155.7642,5.09
244.80,30.313,154.4144,5.094
245.00,31.21,158.9837,5.094
245.20,32.375,164.7888,5.09
245.40,30.792,156.8544,5.094
245.60,30.873,157.0818,5.088
245.80,30.583,155.9121,5.098
246.00,30.506,155.4586,5.096
246.20,30.583,155.6675,5.09
246.40,30.622,155.9272,5.092
246.60,32.065,163.3391,5.094
246.80,30.714,156.5186,5.096
247.00,30.525,155.6165,5.098
247.20,30.611,155.7488,5.088
247.40,30.642,155.9678,5.09
247.60,30.996,157.8316,5.092
247.80,30.557,155.6573,5.094
248.00,31.806,162.147,5.098
248.20,30.728,156.3441,5.088
248.40,31.006,157.7585,5.088
248.60,30.599,155.8713,5.094
248.80,30.648,156.2435,5.098
249.00,30.643,155.9116,5.088
249.20,31.757,161.7066,5.092
249.40,31.262,159.3112,5.096
249.60,30.564,155.7542,5.096
249.80,30.702,156.4574,5.096
250.00,30.719,156.6055,5.098
250.20,30.994,158.0074,5.098
250.40,31.802,162.063,5.096
250.60,30.793,156.8595,5.094
250.80,30.675,156.2584,5.094
251.00,30.596,155.9172,5.096
251.20,31.078,158.3735,5.096
251.40,30.603,155.7081,5.088
251.60,30.606,155.8458,5.092
251.80,31.825,162.1165,5.094
252.00,30.878,157.2308,5.092
252.20,31.004,157.8724,5.092
252.40,30.663,156.2587,5.096
252.60,30.699,156.4421,5.096
252.80,30.936,157.4642,5.09
253.00,30.955,157.6848,5.094
253.20,32.416,165.1919,5.096
253.40,32.863,167.4698,5.096
253.60,32.998,168.2238,5.098
253.80,32.755,166.7885,5.092
254.00,32.949,167.7104,5.09
254.20,33.416,170.2211,5.094
254.40,32.881,167.5616,5.096
254.60,33.147,168.7845,5.092
254.80,33.128,168.754,5.094
255.00,33.137,168.6673,5.09
255.20,33.55,171.0379,5.098
255.40,31.114,158.3703,5.09
255.60,30.51,155.2959,5.09
255.80,30.621,155.8609,5.09
256.00,30.476,155.1228,5.09
256.20,30.896,157.2607,5.09
256.40,32.601,166.1999,5.098
256.60,31.616,161.1151,5.096
256.80,30.73,156.5386,5.094
257.00,30.845,157.0627,5.092
257.20,30.972,157.7094,5.092
257.40,30.763,156.7067,5.094
257.60,30.843,157.1142,5.094
257.80,31.076,158.3633,5.096
258.00,31.954,162.7737,5.094
258.20,31.108,158.3397,5.09
258.40,30.59,155.7643,5.092
258.60,30.735,156.687,5.098
258.80,30.71,156.5596,5.098
259.00,30.657,156.2894,5.098
259.20,31.137,158.6741,5.096
259.40,31.833,162.1573,5.094
259.60,30.669,156.3506,5.098
259.80,30.588,155.9376,5.098
260.00,30.737,156.5743,5.094
260.20,30.922,157.393,5.09
260.40,30.778,156.7831,5.094
260.60,30.799,156.9517,5.096
260.80,31.672,161.2738,5.092
261.00,30.669,156.2892,5.096
261.20,30.97,157.5753,5.088
261.40,30.653,156.0851,5.092
261.60,30.663,156.2587,5.096
261.80,30.643,155.9116,5.088
262.00,30.786,156.7623,5.092
262.20,32.095,163.6203,5.098
262.40,30.636,155.9372,5.09
262.60,30.565,155.7592,5.096
262.80,30.932,157.6295,5.096
263.00,30.733,156.4924,5.092
263.20,31.012,157.9751,5.094
263.40,30.834,156.8834,5.088
263.60,31.647,161.1465,5.092
263.80,30.651,156.1362,5.094
264.00,30.637,156.1874,5.098
264.20,30.992,157.9352,5.096
264.40,30.557,155.5351,5.09
264.60,30.721,156.4928,5.094
264.80,30.66,155.9981,5.088
265.00,32.679,166.3361,5.09
265.20,32.9,167.6584,5.096
265.40,32.815,167.094,5.092
265.60,32.597,165.9839,5.092
265.80,32.535,165.7333,5.094
266.00,32.653,166.3344,5.094
266.20,32.783,166.9966,5.094
266.40,32.729,166.787,5.096
266.60,32.578,165.822,5.09
266.80,32.864,167.212,5.088
267.00,32.465,165.3118,5.092
267.20,30.561,155.7389,5.096
267.40,30.477,155.3717,5.098
267.60,30.355,154.507,5.09
267.80,30.727,156.5233,5.094
268.00,31.223,159.1749,5.098
268.20,32.516,165.5064,5.09
268.40,30.939,157.6651,5.096
268.60,30.538,155.4384,5.09
268.80,30.512,155.4281,5.094
269.00,30.598,155.7438,5.09
269.20,30.693,156.3501,5.094
269.40,30.8,157.0184,5.098
269.60,31.733,161.521,5.09
269.80,30.844,157.181,5.096
270.00,30.765,156.5939,5.09
270.20,30.817,156.9818,5.094
270.40,30.962,157.5347,5.088
270.60,30.824,156.9558,5.092
270.80,30.745,156.6765,5.096
271.00,31.95,162.8172,5.096
271.20,30.953,157.6746,5.094
271.40,31.545,160.5641,5.09
271.60,30.816,157.0383,5.096
271.80,30.677,156.33,5.096
272.00,30.691,156.4627,5.098
272.20,30.731,156.4823,5.092
272.40,32.134,163.7549,5.096
272.60,30.905,157.3065,5.09
272.80,30.813,157.0847,5.098
273.00,30.544,155.53,5.092
273.20,30.578,155.8255,5.096
273.40,30.958,157.6381,5.092
273.60,30.512,155.5502,5.098
273.80,31.71,161.5307,5.094
274.00,30.596,155.9172,5.096
274.20,30.596,155.856,5.094
274.40,30.765,156.5939,5.09
274.60,30.577,155.8815,5.098
274.80,30.478,155.194,5.092
275.00,30.487,155.2398,5.092
275.20,31.605,161.1223,5.098
275.40,30.988,157.9768,5.098
275.60,30.464,155.1836,5.094
275.80,30.362,154.7855,5.098
276.00,30.496,155.4076,5.096
276.20,30.468,155.0821,5.09
276.40,30.671,156.2381,5.094
276.60,31.616,161.1151,5.096
276.80,32.448,165.355,5.096
277.00,32.534,165.5981,5.09
277.20,32.379,164.8739,5.092
277.40,32.685,166.5628,5.096
277.60,32.747,166.6823,5.09
277.80,32.438,165.304,5.096
278.00,32.359,164.9662,5.098
278.20,32.574,165.8668,5.092
278.40,32.859,167.5152,5.098
278.60,32.541,165.8289,5.096
278.80,30.741,156.5947,5.094
279.00,30.213,153.7842,5.09
279.20,30.117,153.5967,5.1
279.40,30.401,154.8627,5.094
279.60,30.185,153.8831,5.098
279.80,32.07,163.2363,5.09
280.00,31.332,159.7932,5.1
280.20,30.125,153.517,5.096
280.40,30.625,155.8813,5.09
280.60,30.323,154.526,5.096
280.80,30.201,153.7231,5.09
281.00,30.46,155.1632,5.094
281.20,30.422,154.9088,5.092
281.40,31.697,161.4645,5.094
281.60,30.276,154.1048,5.09
281.80,30.287,154.3426,5.096
282.00,30.276,154.1048,5.09
282.20,30.26,154.205,5.096
282.40,30.652,156.1413,5.094
282.60,30.81,157.0694,5.098
282.80,31.339,159.5782,5.092
283.00,30.25,154.154,5.096
283.20,30.266,154.1145,5.092
283.40,30.557,155.7185,5.096
283.60,30.173,153.7013,5.094
283.80,30.251,153.9776,5.09
284.00,30.494,155.2145,5.09
284.20,31.179,158.8258,5.094
284.40,30.551,155.5046,5.09
284.60,30.171,153.6307,5.092
284.80,30.161,153.7005,5.096
285.00,30.266,154.175,5.094
285.20,30.209,154.0055,5.098
285.40,30.67,156.1103,5.09
285.60,31.309,159.6133,5.098
285.80,30.268,154.3063,5.098
286.00,30.095,153.1835,5.09
286.20,30.219,153.9356,5.094
286.40,30.483,155.3414,5.096
286.60,30.137,153.6384,5.098
286.80,30.345,154.3954,5.088
287.00,31.187,158.929,5.096
287.20,30.17,153.5653,5.09
287.40,30.451,155.1783,5.096
287.60,30.563,155.5657,5.09
287.80,30.141,153.478,5.092
288.00,30.164,153.7157,5.096
288.20,30.317,154.5561,5.098
288.40,32.524,165.7423,5.096
288.60,32.327,164.6091,5.092
288.80,32.103,163.5969,5.096
289.00,32.01,162.9309,5.09
289.20,32.038,163.2016,5.094
289.40,32.388,164.9197,5.092
289.60,32.236,164.2747,5.096
289.80,32.067,163.2852,5.092
290.00,32.171,164.0078,5.098
290.20,32.344,164.631,5.09
290.40,31.978,162.9599,5.096
290.60,29.986,152.6887,5.092
290.80,29.966,152.7667,5.098
291.00,29.76,151.5974,5.094
291.20,29.858,152.0369,5.092
291.40,30.842,157.1708,5.096
291.60,31.988,162.8189,5.09
291.80,30.118,153.5416,5.098
292.00,30.1,153.3294,5.094
292.20,30.09,153.1581,5.09
292.40,30.269,154.3114,5.098
292.60,30.571,155.7287,5.094
292.80,30.106,153.2998,5.092
293.00,31.132,158.5864,5.094
293.20,30.173,153.822,5.098
293.40,30.124,153.4517,5.094
293.60,30.174,153.7667,5.096
293.80,30.086,153.2581,5.094
294.00,30.042,152.9739,5.092
294.20,30.02,153.042,5.098
294.40,31.281,159.2829,5.092
294.60,30.441,155.1273,5.096
294.80,29.98,152.5982,5.09
295.00,30.031,152.9779,5.094
295.20,29.993,152.9043,5.098
295.40,30.058,153.1154,5.094
295.60,30.365,154.8008,5.098
295.80,31.065,158.3694,5.098
296.00,30.139,153.6486,5.098
296.20,30.017,153.0267,5.098
296.40,29.983,152.8533,5.098
296.60,30.335,154.5872,5.096
296.80,29.995,152.8545,5.096
297.00,30.03,153.0929,5.098
297.20,31.135,158.664,5.096
297.40,30.087,153.203,5.092
297.60,30.689,156.2684,5.092
297.80,29.947,152.4901,5.092
298.00,29.963,152.7514,5.098
298.20,30.004,152.7804,5.092
298.40,29.975,152.7526,5.096
298.60,31.421,159.9329,5.09
298.80,30.095,153.3641,5.096
299.00,29.946,152.485,5.092
299.20,30.016,152.9015,5.094
299.40,29.881,152.2138,5.094
299.60,30.316,154.4297,5.094
299.80,29.908,152.471,5.098
300.00,31.162,158.6769,5.092
300.20,32.076,163.3951,5.094
300.40,31.925,162.4982,5.09
300.60,32.35,164.5968,5.088
300.80,31.925,162.6898,5.096
301.00,31.92,162.6005,5.094
301.20,31.941,162.5158,5.088
301.40,31.921,162.5417,5.092
301.60,32.522,165.7971,5.098
301.80,31.923,162.4881,5.09
302.00,32.126,163.4571,5.088
302.20,30.517,155.4536,5.094
302.40,29.951,152.7501,5.1
302.60,30.109,153.315,5.092
302.80,29.785,151.8439,5.098
303.00,29.56,150.4604,5.09
303.20,31.744,161.7674,5.096
303.40,30.861,157.1442,5.092
303.60,30.36,154.836,5.1
303.80,29.748,151.6553,5.098
304.00,29.916,152.3323,5.092
304.20,29.95,152.5653,5.094
304.40,29.869,152.2124,5.096
304.60,30.397,154.7207,5.09
304.80,31.053,158.2461,5.096
305.00,29.899,152.2457,5.092
305.20,29.909,152.2966,5.092
305.40,29.851,152.0013,5.092
305.60,30.362,154.5426,5.09
305.80,29.792,151.7009,5.092
306.00,30.14,153.4729,5.092
306.20,30.918,157.62,5.098
306.40,29.88,152.3282,5.098
306.60,30.23,153.9312,5.092
306.80,29.894,152.28,5.094
307.00,30.049,153.2499,5.1
307.20,29.783,151.5359,5.088
307.40,30.442,155.0107,5.092
307.60,31.345,159.7968,5.098
