Time (ms),USB Avg Current (mA),USB Avg Power (mW),USB Avg Voltage (V)
246.00,4.316,22.0375,5.106
246.20,5.333,27.2196,5.104
246.40,6.172,31.5266,5.108
246.60,5.595,28.5793,5.108
246.80,10.097,51.5755,5.108
247.00,4.618,23.5795,5.106
247.20,5.313,27.1282,5.106
247.40,6.158,31.4674,5.11
247.60,5.583,28.4733,5.1
247.80,10.155,51.8311,5.104
248.00,4.587,23.4671,5.116
248.20,5.338,27.2772,5.11
248.40,6.188,31.6702,5.118
248.60,5.546,28.3068,5.104
248.80,10.143,51.7699,5.104
249.00,4.567,23.31,5.104
249.20,5.321,27.1797,5.108
249.40,6.221,31.7395,5.102
249.60,5.555,28.3749,5.108
249.80,10.157,51.8616,5.106
250.00,4.588,23.4355,5.108
250.20,5.315,27.2022,5.118
250.40,6.213,31.7236,5.106
250.60,5.549,28.311,5.102
250.80,10.163,51.8516,5.102
251.00,4.61,23.5848,5.116
251.20,5.304,27.1459,5.118
251.40,6.224,31.8669,5.12
251.60,5.524,28.2276,5.11
251.80,10.113,51.6977,5.112
252.00,4.604,23.5356,5.112
252.20,5.341,27.3139,5.114
252.40,6.247,31.9472,5.114
252.60,5.495,28.0575,5.106
252.80,10.19,52.0301,5.106
253.00,4.582,23.3957,5.106
253.20,5.343,27.292,5.108
253.40,6.265,31.9891,5.106
253.60,5.501,28.0661,5.102
253.80,10.181,52.0045,5.108
254.00,4.576,23.3742,5.108
254.20,5.324,27.1843,5.106
254.40,6.273,32.0299,5.106
254.60,5.471,27.9021,5.1
254.80,10.149,51.8005,5.104
255.00,4.58,23.3855,5.106
255.20,5.303,27.0771,5.106
255.40,6.282,32.0885,5.108
255.60,5.512,28.1222,5.102
255.80,10.101,51.5757,5.106
256.00,4.598,23.4774,5.106
256.20,5.327,27.2103,5.108
256.40,6.295,32.1549,5.108
256.60,5.462,27.878,5.104
256.80,10.138,51.7849,5.108
257.00,4.582,23.4049,5.108
257.20,5.349,27.3334,5.11
257.40,6.335,32.3719,5.11
257.60,5.43,27.7256,5.106
257.80,10.175,52.0146,5.112
258.00,4.579,23.3895,5.108
258.20,5.329,27.2099,5.106
258.40,6.346,32.4027,5.106
258.60,5.421,27.6796,5.106
258.80,10.185,52.1268,5.118
259.00,4.566,23.314,5.106
259.20,5.334,27.2354,5.106
259.40,5.488,28.0108,5.104
259.60,10.019,51.1971,5.11
259.80,4.615,23.5642,5.106
260.00,5.345,27.2809,5.104
260.20,6.362,32.5098,5.11
260.40,5.407,27.619,5.108
260.60,10.104,51.6921,5.116
260.80,4.6,23.5244,5.114
261.00,5.323,27.2218,5.114
261.20,6.37,32.538,5.108
261.40,5.386,27.4686,5.1
261.60,10.172,51.9179,5.104
261.80,4.574,23.3457,5.104
262.00,5.324,27.1843,5.106
262.20,6.38,32.5763,5.106
262.40,5.366,27.3773,5.102
262.60,10.167,51.9127,5.106
262.80,4.587,23.412,5.104
263.00,5.324,27.1843,5.106
263.20,6.419,32.7754,5.106
263.40,5.357,27.3207,5.1
263.60,10.171,52.0348,5.116
263.80,4.549,23.2909,5.12
264.00,5.312,27.1762,5.116
264.20,6.413,32.7704,5.11
264.40,5.387,27.4737,5.1
264.60,10.051,51.4209,5.116
264.80,4.623,23.5958,5.104
265.00,5.313,27.1282,5.106
265.20,6.439,32.9033,5.11
265.40,5.365,27.3937,5.106
265.60,10.135,51.8912,5.12
265.80,4.608,23.593,5.12
266.00,5.34,27.3301,5.118
266.20,6.465,32.9974,5.104
266.40,5.317,27.0954,5.096
266.60,10.159,51.8515,5.104
266.80,4.585,23.411,5.106
267.00,5.335,27.2405,5.106
267.20,6.452,32.9568,5.108
267.40,5.319,27.1482,5.104
267.60,10.182,52.03,5.11
267.80,4.579,23.4078,5.112
268.00,5.313,27.1707,5.114
268.20,6.474,33.0562,5.106
268.40,5.41,27.5802,5.098
268.60,9.962,50.9257,5.112
268.80,4.627,23.6717,5.116
269.00,5.313,27.1388,5.108
269.20,6.494,33.1973,5.112
269.40,5.3,27.083,5.11
269.60,10.054,51.4162,5.114
269.80,4.586,23.4253,5.108
270.00,5.297,27.0465,5.106
270.20,6.492,33.1741,5.11
270.40,5.282,26.9593,5.104
270.60,10.149,51.8411,5.108
270.80,4.586,23.4436,5.112
271.00,5.317,27.1699,5.11
271.20,6.496,33.1686,5.106
271.40,5.279,26.944,5.104
271.60,10.177,52.0655,5.116
271.80,4.593,23.4978,5.116
272.00,5.338,27.2772,5.11
272.20,6.512,33.3414,5.12
272.40,5.455,27.8532,5.106
272.60,9.874,50.4166,5.106
272.80,4.639,23.6775,5.104
273.00,5.332,27.2145,5.104
273.20,6.78,34.6187,5.106
273.40,3.516,17.9386,5.102
273.60,8.178,41.7896,5.11
273.80,2.734,13.9762,5.112
274.00,3.452,17.6535,5.114
274.20,4.636,23.69,5.11
274.40,3.383,17.2601,5.102
274.60,8.203,41.8845,5.106
274.80,3.455,17.6758,5.116
275.00,4.667,23.8484,5.11
275.20,3.344,17.0812,5.108
275.40,8.255,42.15,5.106
275.60,2.682,13.6943,5.106
275.80,3.444,17.6264,5.118
276.00,4.656,23.8294,5.118
276.20,3.341,17.0658,5.108
276.40,8.302,42.4232,5.11
276.60,2.688,13.7357,5.11
276.80,3.445,17.6108,5.112
277.00,4.657,23.7973,5.11
277.20,3.463,17.6752,5.104
277.40,8.012,40.9413,5.11
277.60,2.727,13.9295,5.108
277.80,3.447,17.6211,5.112
278.00,4.677,23.9088,5.112
278.20,3.376,17.2311,5.104
278.40,8.134,41.5973,5.114
278.60,2.73,13.9612,5.114
278.80,3.43,17.541,5.114
279.00,4.676,23.9224,5.116
279.20,3.327,17.001,5.11
279.40,8.219,42.032,5.114
279.60,2.678,13.706,5.118
279.80,3.455,17.6827,5.118
280.00,4.702,24.0648,5.118
280.20,3.299,16.8711,5.114
280.40,8.265,42.3333,5.122
280.60,2.689,13.7677,5.12
280.80,3.443,17.5868,5.108
281.00,4.713,24.1023,5.114
281.20,3.505,17.8755,5.1
281.40,7.892,40.3281,5.11
281.60,2.772,14.1538,5.106
281.80,3.419,17.4506,5.104
282.00,4.732,24.1616,5.106
282.20,3.406,17.3774,5.102
282.40,8.012,40.9253,5.108
282.60,2.748,14.0478,5.112
282.80,3.414,17.4524,5.112
283.00,4.75,24.2915,5.114
283.20,3.33,17.0163,5.11
283.40,8.158,41.7526,5.118
283.60,2.683,13.7262,5.116
283.80,3.424,17.524,5.118
284.00,4.73,24.2271,5.122
284.20,3.268,16.7126,5.114
284.40,8.242,42.199,5.12
284.60,2.714,13.8903,5.118
284.80,3.433,17.5701,5.118
285.00,4.761,24.3763,5.12
285.20,3.611,18.4522,5.11
285.40,7.729,39.4952,5.11
285.60,2.789,14.2685,5.116
285.80,3.416,17.4694,5.114
286.00,4.754,24.3215,5.116
286.20,3.462,17.6977,5.112
286.40,7.898,40.4378,5.12
286.60,2.789,14.2685,5.116
286.80,3.43,17.5547,5.118
287.00,4.755,24.3361,5.118
287.20,3.346,17.0981,5.11
287.40,8.075,41.344,5.12
287.60,2.737,14.0134,5.12
287.80,3.422,17.5206,5.12
288.00,4.777,24.4487,5.118
288.20,3.272,16.7199,5.11
288.40,8.193,41.9318,5.118
288.60,2.696,13.7981,5.118
288.80,3.428,17.5239,5.112
289.00,4.784,24.4941,5.12
289.20,3.243,16.5782,5.112
289.40,8.258,42.2479,5.116
289.60,2.705,13.8388,5.116
289.80,3.444,17.6195,5.116
290.00,4.783,24.489,5.12
290.20,7.761,39.7208,5.118
290.40,2.8,14.3304,5.118
290.60,3.451,17.6484,5.114
290.80,4.804,24.5773,5.116
291.00,3.391,17.3348,5.112
291.20,7.935,40.6272,5.12
291.40,2.74,14.0178,5.116
291.60,3.424,17.4966,5.11
291.80,4.801,24.5619,5.116
292.00,3.302,16.8864,5.114
292.20,8.09,41.3723,5.114
292.40,2.753,14.0568,5.106
292.60,3.436,17.5923,5.12
292.80,4.837,24.7558,5.118
293.00,3.247,16.5792,5.106
293.20,8.177,41.8499,5.118
293.40,2.718,13.8781,5.106
293.60,3.458,17.6565,5.106
293.80,4.813,24.5848,5.108
294.00,3.664,18.6937,5.102
294.20,7.605,38.8463,5.108
294.40,2.79,14.2513,5.108
294.60,3.424,17.4966,5.11
294.80,4.836,24.712,5.11
295.00,3.479,17.7638,5.106
295.20,7.806,39.9043,5.112
295.40,2.781,14.2165,5.112
295.60,3.441,17.6042,5.116
295.80,4.832,24.7205,5.116
296.00,3.355,17.1239,5.104
296.20,7.983,40.7931,5.11
296.40,2.763,14.13,5.114
296.60,3.445,17.6108,5.112
296.80,4.814,24.6092,5.112
297.00,3.269,16.6981,5.108
297.20,8.099,41.4021,5.112
297.40,2.743,14.0277,5.114
297.60,3.436,17.5648,5.112
297.80,4.827,24.6853,5.114
298.00,3.767,19.2494,5.11
298.20,7.402,37.8982,5.12
298.40,2.817,14.4174,5.118
298.60,3.408,17.4421,5.118
298.80,4.833,24.745,5.12
299.00,3.601,18.4155,5.114
299.20,7.615,38.9127,5.11
299.40,2.825,14.4301,5.108
299.60,3.429,17.5085,5.106
299.80,4.858,24.8147,5.108
300.00,3.436,17.5373,5.104
300.20,7.839,40.0573,5.11
300.40,2.767,14.1338,5.108
300.60,4.814,24.5995,5.11
300.80,6.768,34.598,5.112
301.00,5.209,26.5659,5.1
301.20,9.888,50.6068,5.118
301.40,4.623,23.6328,5.112
301.60,5.313,27.1388,5.108
301.80,6.763,34.5184,5.104
302.00,5.126,26.1734,5.106
302.20,10.014,51.1916,5.112
302.40,4.618,23.561,5.102
302.60,5.324,27.2482,5.118
302.80,6.727,34.3481,5.106
303.00,5.598,28.5498,5.1
303.20,9.331,47.6254,5.104
303.40,4.743,24.2178,5.106
303.60,5.306,27.103,5.108
303.80,6.755,34.491,5.106
304.00,5.433,27.7083,5.1
304.20,9.572,48.8938,5.108
304.40,4.699,23.9931,5.106
304.60,5.312,27.1443,5.11
304.80,6.799,34.7157,5.106
305.00,5.266,26.8566,5.1
305.20,9.756,49.8141,5.106
305.40,4.646,23.7225,5.106
305.60,6.788,34.646,5.104
305.80,5.176,26.3872,5.098
306.00,9.907,50.6248,5.11
306.20,4.633,23.6561,5.106
306.40,5.334,27.2461,5.108
306.60,6.78,34.6051,5.104
306.80,5.765,29.39,5.098
307.00,9.135,46.625,5.104
307.20,4.752,24.2447,5.102
307.40,5.325,27.1788,5.104
307.60,6.757,34.5012,5.106
307.80,5.566,28.3866,5.1
308.00,9.41,48.0475,5.106
308.20,4.699,24.0495,5.118
308.40,5.307,27.1506,5.116
308.60,6.794,34.7717,5.118
308.80,5.395,27.5469,5.106
309.00,9.589,48.9806,5.108
309.20,4.694,24.0145,5.116
309.40,5.327,27.2316,5.112
309.60,6.823,34.8928,5.114
309.80,5.228,26.7151,5.11
310.00,9.781,50.0592,5.118
310.20,4.664,23.861,5.116
310.40,5.306,27.1455,5.116
310.60,6.784,34.7205,5.118
310.80,5.91,30.2237,5.114
311.00,8.913,45.5811,5.114
311.20,4.779,24.4589,5.118
311.40,5.293,27.079,5.116
311.60,6.787,34.7223,5.116
311.80,5.684,29.0111,5.104
312.00,9.16,46.8809,5.118
312.20,4.721,24.1621,5.118
312.40,5.293,27.0472,5.11
312.60,6.79,34.7512,5.118
312.80,5.48,28.0028,5.11
313.00,9.436,48.2557,5.114
313.20,4.699,24.0119,5.11
313.40,5.289,27.0374,5.112
313.60,6.821,34.8962,5.116
313.80,5.323,27.1899,5.108
314.00,9.625,49.2415,5.116
314.20,4.71,24.1058,5.118
314.40,5.322,27.2167,5.114
314.60,6.104,31.1914,5.11
314.80,8.696,44.5061,5.118
315.00,4.808,24.6073,5.118
315.20,5.277,27.0077,5.118
315.40,6.804,34.8365,5.12
315.60,5.874,30.0279,5.112
315.80,8.95,45.6808,5.104
316.00,4.763,24.3389,5.11
316.20,5.29,27.0002,5.104
316.40,6.827,34.8723,5.108
316.60,5.644,28.8408,5.11
316.80,9.225,47.1029,5.106
317.00,4.751,24.2396,5.102
317.20,5.291,27.0688,5.116
317.40,6.817,34.8894,5.118
317.60,5.446,27.8291,5.11
317.80,9.459,48.3733,5.114
318.00,4.71,24.0964,5.116
318.20,5.315,27.2022,5.118
318.40,6.827,34.9406,5.118
318.60,5.28,26.9914,5.112
318.80,9.669,49.5053,5.12
319.00,4.665,23.8661,5.116
319.20,5.298,27.094,5.114
319.40,6.849,34.9847,5.108
319.60,6.044,30.8969,5.112
319.80,8.756,44.7081,5.106
320.00,4.81,24.5406,5.102
320.20,5.306,27.0818,5.104
320.40,6.852,34.9726,5.104
320.60,5.824,29.6908,5.098
320.80,4.749,24.3149,5.12
321.00,5.292,27.021,5.106
321.20,6.849,35.0258,5.114
321.40,5.622,28.7397,5.112
321.60,9.273,47.4407,5.116
321.80,4.724,24.1774,5.118
322.00,5.322,27.2061,5.112
322.20,6.846,35.0378,5.118
322.40,5.401,27.6099,5.112
322.60,9.498,48.6298,5.12
322.80,4.709,24.0442,5.106
323.00,5.31,27.1235,5.108
323.20,6.815,34.7838,5.104
323.40,6.228,31.7503,5.098
323.60,8.519,43.5832,5.116
323.80,4.829,24.6472,5.104
324.00,5.268,26.93,5.112
324.20,6.828,34.9594,5.12
324.40,5.988,30.6107,5.112
324.60,8.797,45.0406,5.12
324.80,4.789,24.5005,5.116
325.00,5.304,27.114,5.112
325.20,6.846,34.9831,5.11
325.40,5.774,29.459,5.102
325.60,9.076,46.3784,5.11
325.80,4.738,24.2207,5.112
326.00,5.293,27.0896,5.118
326.20,6.836,34.9866,5.118
326.40,5.554,28.392,5.112
326.60,9.327,47.6983,5.114
326.80,4.74,24.2024,5.106
327.00,5.307,27.1718,5.12
327.20,6.847,35.0566,5.12
327.40,6.542,33.4035,5.106
327.60,6.754,34.4994,5.108
327.80,2.998,15.3198,5.11
328.00,3.393,17.3586,5.116
328.20,4.953,25.29,5.106
328.40,4.305,21.9899,5.108
328.60,6.651,34.0398,5.118
328.80,2.947,15.0827,5.118
329.00,3.413,17.4677,5.118
329.20,4.985,25.4933,5.114
329.40,4.077,20.8335,5.11
329.60,6.936,35.4568,5.112
