Time (ms),USB Avg Current (mA),USB Avg Power (mW),USB Avg Voltage (V)
23.20,49.326,250.4774,5.078
23.40,49.252,250.2986,5.082
23.60,49.252,250.2001,5.08
23.80,50.622,256.9573,5.076
24.00,51.61,262.0756,5.078
24.20,49.326,250.6747,5.082
24.40,49.166,249.9599,5.084
24.60,49.203,249.656,5.074
24.80,50.622,256.9573,5.076
25.00,51.598,262.1178,5.08
25.20,49.376,250.7313,5.078
25.40,49.252,250.3972,5.084
25.60,49.24,250.2377,5.082
25.80,50.733,257.7236,5.08
26.00,51.622,262.2398,5.08
26.20,49.302,250.3555,5.078
26.40,49.24,250.0407,5.078
26.60,49.215,249.8154,5.076
26.80,50.61,256.7951,5.074
27.00,51.622,262.343,5.082
27.20,49.326,250.872,5.086
27.40,49.166,249.6649,5.078
27.60,49.166,249.7633,5.08
27.80,50.659,257.449,5.082
28.00,51.622,262.4463,5.084
28.20,49.351,250.8018,5.082
28.40,49.166,249.5666,5.076
28.60,49.215,250.3075,5.086
28.80,50.696,257.7385,5.084
29.00,51.635,262.2025,5.078
29.20,49.289,250.0924,5.074
29.40,49.215,250.0122,5.08
29.60,49.166,249.6649,5.078
29.80,50.585,256.8706,5.078
30.00,51.647,262.5734,5.084
30.20,49.302,250.5527,5.082
30.40,49.24,250.2377,5.082
30.60,49.24,250.2377,5.082
30.80,50.622,257.1598,5.08
31.00,51.635,262.2025,5.078
31.20,49.339,250.7408,5.082
31.40,49.24,250.1392,5.08
31.60,49.153,249.4023,5.074
31.80,50.659,257.3477,5.08
32.00,51.61,262.282,5.082
32.20,49.252,250.1017,5.078
32.40,49.228,249.8813,5.076
32.60,49.215,250.0122,5.08
32.80,50.672,257.5151,5.082
33.00,51.647,262.3668,5.08
33.20,49.265,250.1677,5.078
33.40,49.228,250.1767,5.082
33.60,49.24,250.2377,5.082
33.80,50.622,256.9573,5.076
34.00,51.598,262.221,5.082
34.20,49.277,250.6228,5.086
34.40,49.153,249.6972,5.08
34.60,49.203,250.0496,5.082
34.80,50.647,257.4893,5.084
35.00,51.672,262.3904,5.078
35.20,49.252,250.2986,5.082
35.40,49.24,250.3362,5.084
35.60,49.215,250.2091,5.084
35.80,52.82,268.4312,5.082
36.00,52.56,267.1099,5.082
36.20,49.302,250.4541,5.08
36.40,49.265,250.3647,5.082
36.60,50.61,257.2,5.082
36.80,51.561,262.033,5.082
37.00,49.265,250.1677,5.078
37.20,49.265,250.3647,5.082
37.40,49.19,249.8852,5.08
37.60,50.684,257.5761,5.082
37.80,51.647,262.3668,5.08
38.00,49.277,250.2286,5.078
38.20,49.203,249.9512,5.08
38.40,49.178,249.8242,5.08
38.60,50.659,257.3477,5.08
38.80,51.635,262.3058,5.08
39.00,49.215,249.9138,5.078
39.20,49.166,249.6649,5.078
39.40,49.24,250.1392,5.08
39.60,50.672,257.6165,5.084
39.80,51.635,262.0993,5.076
40.00,49.302,250.5527,5.082
40.20,49.166,249.5666,5.076
40.40,49.215,250.2091,5.084
40.60,50.696,257.5357,5.08
40.80,51.622,262.4463,5.084
41.00,49.203,249.656,5.074
41.20,49.19,249.8852,5.08
41.40,49.153,249.9922,5.086
41.60,50.622,257.1598,5.08
41.80,51.709,262.7851,5.082
42.00,49.326,250.6747,5.082
42.20,49.166,249.6649,5.078
42.40,49.228,250.1767,5.082
42.60,50.647,257.1855,5.078
42.80,51.647,262.6766,5.086
43.00,49.252,250.2001,5.08
43.20,49.203,249.8528,5.078
43.40,49.141,249.7345,5.082
43.60,50.635,256.922,5.074
43.80,51.622,262.343,5.082
44.00,49.19,249.7868,5.078
44.20,49.203,249.9512,5.08
44.40,49.252,250.2001,5.08
44.60,50.696,257.3329,5.076
44.80,51.733,262.9071,5.082
45.00,49.24,249.9423,5.076
45.20,49.203,250.1481,5.084
45.40,49.252,250.1017,5.078
45.60,50.647,257.5906,5.086
45.80,51.61,262.1788,5.08
46.00,49.24,250.2377,5.082
46.20,49.153,249.8939,5.084
46.40,49.252,250.2001,5.08
46.60,50.622,257.261,5.082
46.80,51.684,262.348,5.076
47.00,49.277,250.5243,5.084
47.20,49.203,249.8528,5.078
47.40,49.24,250.3362,5.084
47.60,50.635,257.0233,5.076
47.80,51.659,262.6344,5.084
48.00,49.252,249.9046,5.074
48.20,49.203,250.0496,5.082
48.40,49.24,250.2377,5.082
48.60,50.647,257.0842,5.076
48.80,51.635,262.4091,5.082
49.00,49.277,250.4257,5.082
49.20,49.203,249.7544,5.076
49.40,49.203,250.0496,5.082
49.60,50.721,257.6627,5.08
49.80,51.709,262.6817,5.08
50.00,49.228,250.0782,5.08
50.20,49.314,250.4165,5.078
50.40,49.252,250.2001,5.08
50.60,50.672,257.3124,5.078
50.80,51.647,262.1602,5.076
51.00,49.24,250.3362,5.084
51.20,49.203,250.1481,5.084
51.40,49.203,250.0496,5.082
51.60,50.684,257.5761,5.082
51.80,51.684,262.5547,5.08
52.00,49.252,250.5942,5.088
52.20,49.215,250.2091,5.084
52.40,49.19,249.9836,5.082
52.60,50.684,257.6775,5.084
52.80,51.647,262.5734,5.084
53.00,49.302,250.6514,5.084
53.20,49.19,249.9836,5.082
53.40,49.19,249.9836,5.082
53.60,50.647,257.388,5.082
53.80,51.684,262.5547,5.08
54.00,49.314,250.6137,5.082
54.20,49.215,250.1106,5.082
54.40,49.252,250.2986,5.082
54.60,50.684,257.4747,5.08
54.80,51.721,262.8461,5.082
55.00,49.24,250.0407,5.078
55.20,49.215,250.1106,5.082
55.40,49.178,250.021,5.084
55.60,50.659,257.449,5.082
55.80,51.672,262.5971,5.082
56.00,49.166,249.6649,5.078
56.20,49.19,249.8852,5.08
56.40,49.24,250.2377,5.082
56.60,50.659,257.6517,5.086
56.80,51.721,262.7427,5.08
57.00,49.24,250.4346,5.086
57.20,49.203,249.9512,5.08
57.40,49.252,250.2986,5.082
57.60,50.659,257.1451,5.076
57.80,51.659,262.4277,5.08
58.00,49.277,250.5243,5.084
58.20,49.203,249.7544,5.076
58.40,49.141,249.7345,5.082
58.60,50.672,257.6165,5.084
58.80,51.709,262.4749,5.076
59.00,49.24,250.2377,5.082
59.20,49.215,249.8154,5.076
59.40,49.228,250.1767,5.082
59.60,50.659,257.449,5.082
59.80,51.709,262.5783,5.078
60.00,49.289,250.5853,5.084
60.20,49.129,249.3788,5.076
60.40,49.203,249.7544,5.076
60.60,50.622,257.0585,5.078
60.80,51.659,262.3244,5.078
61.00,49.277,250.4257,5.082
61.20,49.289,250.4867,5.082
61.40,49.228,250.0782,5.08
61.60,50.696,257.2315,5.074
61.80,51.672,262.7005,5.084
62.00,49.289,250.3881,5.08
62.20,49.252,250.0032,5.076
62.40,49.19,249.6884,5.076
62.60,50.635,257.1245,5.078
62.80,51.696,262.3055,5.074
63.00,49.24,250.3362,5.084
63.20,49.141,249.7345,5.082
63.40,49.252,250.2001,5.08
63.60,50.709,257.5003,5.078
63.80,51.709,262.4749,5.076
64.00,49.252,250.0032,5.076
64.20,49.228,249.8813,5.076
64.40,49.178,249.6275,5.076
64.60,50.684,257.3734,5.078
64.80,51.684,262.4514,5.078
65.00,49.24,250.1392,5.08
65.20,49.252,250.0032,5.076
65.40,49.203,249.7544,5.076
65.60,50.635,257.0233,5.076
65.80,51.684,262.348,5.076
66.00,49.302,250.3555,5.078
66.20,49.19,249.7868,5.078
66.40,49.252,250.1017,5.078
66.60,50.647,257.2867,5.08
66.80,51.709,262.7851,5.082
67.00,49.289,250.5853,5.084
67.20,49.203,250.2464,5.086
67.40,49.166,249.6649,5.078
67.60,50.672,257.5151,5.082
67.80,51.684,262.7614,5.084
68.00,49.203,249.7544,5.076
68.20,49.228,250.0782,5.08
68.40,49.289,250.191,5.076
68.60,50.61,257.0988,5.08
68.80,51.758,262.8271,5.078
69.00,49.228,249.9798,5.078
69.20,49.203,249.8528,5.078
69.40,49.265,250.2662,5.08
69.60,50.684,257.5761,5.082
69.80,51.635,262.0993,5.076
70.00,49.277,250.4257,5.082
70.20,49.228,250.1767,5.082
70.40,49.166,249.8616,5.082
70.60,50.647,257.0842,5.076
70.80,51.684,262.6581,5.082
71.00,49.24,250.1392,5.08
71.20,49.228,249.8813,5.076
71.40,49.203,250.0496,5.082
71.60,50.647,257.2867,5.08
71.80,51.684,262.6581,5.082
72.00,49.252,250.2986,5.082
72.20,49.166,249.5666,5.076
72.40,49.153,249.5989,5.078
72.60,50.659,257.5504,5.084
72.80,51.684,262.348,5.076
73.00,49.277,250.4257,5.082
73.20,49.228,250.1767,5.082
73.40,49.203,249.8528,5.078
73.60,50.672,257.6165,5.084
73.80,51.709,262.7851,5.082
74.00,49.215,249.8154,5.076
74.20,49.215,250.1106,5.082
74.40,49.228,249.8813,5.076
74.60,50.61,257.2,5.082
74.80,51.684,262.5547,5.08
75.00,49.228,250.2752,5.084
75.20,49.153,249.6972,5.08
75.40,49.178,249.6275,5.076
75.60,50.672,257.5151,5.082
75.80,51.696,262.7191,5.082
76.00,49.289,250.191,5.076
76.20,49.215,250.2091,5.084
76.40,49.252,250.2986,5.082
76.60,50.672,257.5151,5.082
76.80,51.721,262.7427,5.08
77.00,49.19,249.9836,5.082
77.20,49.203,250.1481,5.084
77.40,49.203,249.8528,5.078
77.60,50.696,257.6371,5.082
77.80,51.684,262.5547,5.08
78.00,49.277,250.4257,5.082
78.20,49.215,250.0122,5.08
78.40,49.265,249.9706,5.074
78.60,50.61,257.3012,5.084
78.80,51.684,262.5547,5.08
79.00,49.289,250.2896,5.078
79.20,49.178,250.021,5.084
79.40,49.166,249.8616,5.082
79.60,50.659,257.2464,5.078
79.80,51.647,262.5734,5.084
80.00,49.203,250.0496,5.082
80.20,49.203,249.7544,5.076
80.40,49.277,250.4257,5.082
80.60,50.684,257.6775,5.084
80.80,51.721,262.5358,5.076
81.00,49.24,250.2377,5.082
81.20,49.228,250.1767,5.082
81.40,49.19,249.6884,5.076
81.60,50.672,257.5151,5.082
81.80,51.672,262.4938,5.08
82.00,49.277,250.4257,5.082
82.20,49.178,250.021,5.084
82.40,49.178,249.7259,5.078
82.60,50.709,257.7031,5.082
82.80,51.709,262.7851,5.082
83.00,49.215,249.8154,5.076
83.20,49.24,250.3362,5.084
83.40,49.203,250.0496,5.082
83.60,50.684,257.6775,5.084
83.80,51.721,262.9496,5.084
84.00,49.252,250.1017,5.078
84.20,49.141,249.7345,5.082
84.40,49.203,249.656,5.074
84.60,50.659,257.1451,5.076
84.80,51.647,262.3668,5.08
85.00,49.252,250.2986,5.082
85.20,49.265,250.3647,5.082
85.40,49.215,250.1106,5.082
85.60,50.709,257.8046,5.084
85.80,51.709,262.4749,5.076
86.00,49.228,250.2752,5.084
86.20,49.203,249.9512,5.08
86.40,49.19,249.9836,5.082
86.60,50.659,257.449,5.082
86.80,51.684,262.7614,5.084
87.00,49.228,250.1767,5.082
87.20,49.178,249.9226,5.082
87.40,49.203,249.9512,5.08
87.60,50.721,257.5612,5.078
87.80,51.696,262.5123,5.078
88.00,49.277,250.1301,5.076
88.20,49.215,250.2091,5.084
88.40,49.228,250.1767,5.082
88.60,50.746,257.7897,5.08
88.80,51.684,262.7614,5.084
89.00,49.203,250.0496,5.082
89.20,49.228,249.8813,5.076
89.40,49.178,249.8242,5.08
89.60,50.635,257.3271,5.082
89.80,51.696,262.5123,5.078
90.00,49.252,250.2001,5.08
90.20,49.24,250.2377,5.082
90.40,49.215,249.7169,5.074
90.60,50.635,257.4283,5.084
90.80,51.696,262.4089,5.076
91.00,49.277,250.5243,5.084
91.20,49.228,250.0782,5.08
91.40,49.178,249.8242,5.08
91.60,50.659,257.5504,5.084
91.80,51.622,262.1365,5.078
92.00,49.203,250.1481,5.084
92.20,49.228,250.0782,5.08
92.40,49.215,249.9138,5.078
92.60,50.709,257.7031,5.082
92.80,51.733,262.5967,5.076
93.00,49.24,250.2377,5.082
93.20,49.19,249.8852,5.08
93.40,49.215,250.1106,5.082
93.60,50.684,257.4747,5.08
93.80,51.672,262.4938,5.08
94.00,49.252,250.3972,5.084
94.20,49.166,249.5666,5.076
94.40,49.19,249.9836,5.082
94.60,50.684,257.4747,5.08
94.80,51.721,262.7427,5.08
95.00,49.228,250.1767,5.082
95.20,49.252,250.0032,5.076
95.40,49.203,250.0496,5.082
95.60,50.672,257.4138,5.08
95.80,51.684,262.6581,5.082
96.00,49.24,250.1392,5.08
96.20,49.153,249.5989,5.078
96.40,49.203,250.0496,5.082
96.60,50.684,257.6775,5.084
96.80,51.672,262.3904,5.078
97.00,49.252,250.2986,5.082
97.20,49.215,249.9138,5.078
97.40,49.178,250.021,5.084
97.60,50.684,257.272,5.076
97.80,51.696,262.8225,5.084
98.00,49.228,249.9798,5.078
98.20,49.252,250.3972,5.084
98.40,49.215,250.1106,5.082
98.60,50.635,257.2258,5.08
98.80,51.696,262.7191,5.082
99.00,49.19,250.082,5.084
99.20,49.19,249.8852,5.08
99.40,49.19,249.9836,5.082
99.60,50.659,257.3477,5.08
99.80,51.696,262.8225,5.084
100.00,49.265,250.1677,5.078
100.20,49.215,250.2091,5.084
100.40,49.166,249.9599,5.084
100.60,50.672,257.4138,5.08
100.80,51.733,262.9071,5.082
101.00,49.215,250.0122,5.08
101.20,49.153,249.5006,5.076
101.40,49.178,250.021,5.084
101.60,50.61,257.3012,5.084
101.80,51.696,262.8225,5.084
102.00,49.265,250.4633,5.084
102.20,49.166,249.8616,5.082
102.40,49.24,249.9423,5.076
102.60,50.635,257.4283,5.084
102.80,51.647,262.0569,5.074
103.00,49.252,250.4957,5.086
103.20,49.228,249.9798,5.078
103.40,49.153,249.7955,5.082
103.60,50.721,257.8656,5.084
103.80,51.684,262.7614,5.084
104.00,49.24,250.3362,5.084
104.20,49.252,250.3972,5.084
104.40,49.265,250.1677,5.078
104.60,50.684,257.4747,5.08
104.80,51.758,263.0341,5.082
105.00,49.252,250.2986,5.082
105.20,49.24,250.2377,5.082
105.40,49.19,249.9836,5.082
105.60,50.635,257.3271,5.082
105.80,51.659,262.531,5.082
106.00,49.252,250.1017,5.078
106.20,49.228,250.1767,5.082
106.40,49.19,250.082,5.084
106.60,50.672,257.3124,5.078
106.80,51.709,262.5783,5.078
107.00,49.252,250.2986,5.082
107.20,49.252,250.2001,5.08
107.40,49.215,250.0122,5.08
107.60,50.709,257.6017,5.08
107.80,51.721,262.8461,5.082
108.00,49.24,249.9423,5.076
108.20,49.153,249.8939,5.084
108.40,49.228,249.8813,5.076
108.60,50.672,257.5151,5.082
108.80,51.647,262.2635,5.078
109.00,49.265,250.2662,5.08
109.20,49.265,250.3647,5.082
109.40,49.215,249.8154,5.076
109.60,50.684,257.6775,5.084
109.80,51.721,262.5358,5.076
110.00,49.24,250.3362,5.084
110.20,49.252,250.0032,5.076
110.40,49.19,249.59,5.074
110.60,50.61,256.8964,5.076
110.80,51.696,262.5123,5.078
111.00,49.215,250.0122,5.08
111.20,49.166,249.9599,5.084
111.40,49.19,250.082,5.084
111.60,50.709,257.7031,5.082
111.80,51.709,262.7851,5.082
112.00,49.252,250.1017,5.078
112.20,49.228,249.9798,5.078
112.40,49.203,249.9512,5.08
112.60,50.684,257.4747,5.08
112.80,51.709,262.6817,5.08
113.00,49.252,250.2001,5.08
113.20,49.252,250.2986,5.082
113.40,49.19,250.082,5.084
113.60,50.659,257.5504,5.084
113.80,51.721,262.7427,5.08
114.00,49.289,250.0924,5.074
114.20,49.19,249.7868,5.078
114.40,50.684,257.5761,5.082
114.60,51.684,262.4514,5.078
114.80,49.228,250.1767,5.082
115.00,49.228,250.1767,5.082
115.20,49.141,249.7345,5.082
115.40,50.709,257.7031,5.082
